"date","borough","case_count","hosp_count","death_count","vx_fully","vx_plus1","vx_additional","vx_fully_perc","vx_plus1_perc","vx_additional_perc","population","percent","case_count_perc","hosp_count_perc","death_count_perc"
2021-05-18,"Staten Island",44,2,0,196813,224561,2090,41.33,47.16,0.44,495747,5.6,0.00887549496013087,0.000403431589096858,0
2021-05-19,"Bronx",74,14,4,474065,574978,5216,33.43,40.54,0.37,1472654,16.7,0.00502494136436665,0.000950664582447744,0.000271618452127927
2021-05-19,"Brooklyn",129,21,7,960473,1135564,8981,37.52,44.36,0.35,2736074,31.1,0.00471478476093848,0.000767523100617893,0.000255841033539298
2021-05-19,"Manhattan",41,8,1,899769,1021188,8219,55.24,62.7,0.5,1694251,19.2,0.00241994840197822,0.000472185054044531,5.90231317555663e-05
2021-05-19,"Queens",106,12,1,1056579,1256170,13289,46.88,55.73,0.59,2405464,27.3,0.00440663422940439,0.000498864252385403,4.15720210321169e-05
2021-05-19,"Staten Island",27,3,1,198011,225753,2101,41.59,47.41,0.44,495747,5.6,0.00544632645280758,0.000605147383645287,0.000201715794548429
2021-05-20,"Bronx",67,12,2,479543,579944,5268,33.81,40.89,0.37,1472654,16.7,0.00454960907314277,0.00081485535638378,0.000135809226063963
2021-05-20,"Brooklyn",134,31,6,969552,1143440,9072,37.87,44.67,0.35,2736074,31.1,0.0048975283563237,0.00113301029138832,0.000219292314462255
2021-05-20,"Manhattan",51,7,3,906206,1025784,8287,55.64,62.98,0.51,1694251,19.2,0.00301017971953388,0.000413161922288964,0.000177069395266699
2021-05-20,"Queens",111,12,0,1066971,1264047,13398,47.34,56.08,0.59,2405464,27.3,0.00461449433456497,0.000498864252385403,0
2021-05-20,"Staten Island",33,3,3,199296,227086,2110,41.86,47.69,0.44,495747,5.6,0.00665662122009815,0.000605147383645287,0.000605147383645287
2021-05-21,"Bronx",54,11,2,485121,585118,5324,34.21,41.26,0.38,1472654,16.7,0.00366684910372701,0.000746950743351799,0.000135809226063963
2021-05-21,"Brooklyn",115,11,5,978999,1150771,9163,38.24,44.95,0.36,2736074,31.1,0.00420310269385989,0.000402035909847468,0.000182743595385213
2021-05-21,"Manhattan",48,9,2,912557,1030480,8341,56.03,63.27,0.51,1694251,19.2,0.00283311032426718,0.000531208185800097,0.000118046263511133
2021-05-21,"Queens",105,15,3,1078669,1272800,13515,47.86,56.47,0.6,2405464,27.3,0.00436506220837227,0.000623580315481753,0.000124716063096351
2021-05-21,"Staten Island",27,6,1,200662,228464,2125,42.14,47.98,0.45,495747,5.6,0.00544632645280758,0.00121029476729057,0.000201715794548429
2021-05-22,"Bronx",35,6,0,488791,588408,5351,34.47,41.49,0.38,1472654,16.7,0.00237666145611936,0.00040742767819189,0
2021-05-22,"Brooklyn",81,13,5,986174,1156649,9220,38.52,45.18,0.36,2736074,31.1,0.00296044624524044,0.000475133348001553,0.000182743595385213
2021-05-22,"Manhattan",28,4,2,917211,1034173,8369,56.32,63.5,0.51,1694251,19.2,0.00165264768915586,0.000236092527022265,0.000118046263511133
2021-05-22,"Queens",68,13,8,1088558,1280975,13597,48.3,56.83,0.6,2405464,27.3,0.00282689743018395,0.000540436273417519,0.000332576168256935
2021-05-22,"Staten Island",21,2,2,201817,229546,2129,42.39,48.21,0.45,495747,5.6,0.00423603168551701,0.000403431589096858,0.000403431589096858
2021-05-23,"Bronx",29,4,2,490342,589907,5372,34.57,41.6,0.38,1472654,16.7,0.00196923377792747,0.000271618452127927,0.000135809226063963
2021-05-23,"Brooklyn",63,19,3,990385,1159803,9252,38.69,45.31,0.36,2736074,31.1,0.00230256930185368,0.000694425662463808,0.000109646157231128
2021-05-23,"Manhattan",17,6,0,919972,1036359,8393,56.48,63.63,0.52,1694251,19.2,0.00100339323984463,0.000354138790533398,0
2021-05-23,"Queens",55,13,4,1094337,1285824,13639,48.55,57.05,0.61,2405464,27.3,0.00228646115676643,0.000540436273417519,0.000166288084128468
2021-05-23,"Staten Island",23,4,2,202525,230154,2130,42.53,48.34,0.45,495747,5.6,0.00463946327461387,0.000806863178193716,0.000403431589096858
2021-05-24,"Bronx",57,7,0,494671,593974,5417,34.88,41.88,0.38,1472654,16.7,0.00387056294282296,0.000475332291223872,0
2021-05-24,"Brooklyn",105,9,6,997458,1165775,9335,38.96,45.54,0.36,2736074,31.1,0.00383761550308946,0.000328938471693383,0.000219292314462255
2021-05-24,"Manhattan",51,4,1,924106,1039713,8442,56.74,63.84,0.52,1694251,19.2,0.00301017971953388,0.000236092527022265,5.90231317555663e-05
2021-05-24,"Queens",95,14,3,1103250,1292775,13706,48.95,57.36,0.61,2405464,27.3,0.0039493419980511,0.000582008294449636,0.000124716063096351
2021-05-24,"Staten Island",47,1,0,203511,231088,2136,42.74,48.53,0.45,495747,5.6,0.00948064234377616,0.000201715794548429,0
2021-05-25,"Bronx",48,3,2,499090,598239,5475,35.19,42.18,0.39,1472654,16.7,0.00325942142553512,0.000203713839095945,0.000135809226063963
2021-05-25,"Brooklyn",102,19,1,1004551,1172215,9399,39.24,45.79,0.37,2736074,31.1,0.00372796934585834,0.000694425662463808,3.65487190770425e-05
2021-05-25,"Manhattan",37,5,0,928788,1043175,8509,57.03,64.05,0.52,1694251,19.2,0.00218385587495595,0.000295115658777832,0
2021-05-25,"Queens",81,15,3,1111671,1299509,13803,49.32,57.66,0.61,2405464,27.3,0.00336733370360147,0.000623580315481753,0.000124716063096351
2021-05-25,"Staten Island",37,0,0,204483,232027,2150,42.95,48.73,0.45,495747,5.6,0.00746348439829187,0,0
2021-05-26,"Bronx",44,4,1,503188,602399,5518,35.48,42.48,0.39,1472654,16.7,0.0029878029734072,0.000271618452127927,6.79046130319817e-05
2021-05-26,"Brooklyn",81,12,0,1011097,1178234,9457,39.5,46.03,0.37,2736074,31.1,0.00296044624524044,0.00043858462892451,0
2021-05-26,"Manhattan",40,3,1,932618,1046474,8556,57.26,64.25,0.53,1694251,19.2,0.00236092527022265,0.000177069395266699,5.90231317555663e-05
2021-05-26,"Queens",74,10,1,1119737,1306150,13887,49.68,57.95,0.62,2405464,27.3,0.00307632955637665,0.000415720210321169,4.15720210321169e-05
2021-05-26,"Staten Island",10,4,1,205351,233120,2156,43.13,48.96,0.45,495747,5.6,0.00201715794548429,0.000806863178193716,0.000201715794548429
2021-05-27,"Bronx",56,11,1,507415,606364,5554,35.78,42.76,0.39,1472654,16.7,0.00380265832979098,0.000746950743351799,6.79046130319817e-05
2021-05-27,"Brooklyn",62,11,3,1017425,1184197,9527,39.74,46.26,0.37,2736074,31.1,0.00226602058277664,0.000402035909847468,0.000109646157231128
2021-05-27,"Manhattan",39,10,2,936930,1049854,8610,57.53,64.46,0.53,1694251,19.2,0.00230190213846709,0.000590231317555663,0.000118046263511133
2021-05-27,"Queens",67,12,1,1127190,1312418,13945,50.01,58.23,0.62,2405464,27.3,0.00278532540915183,0.000498864252385403,4.15720210321169e-05
2021-05-27,"Staten Island",33,3,2,206328,234181,2167,43.33,49.18,0.46,495747,5.6,0.00665662122009815,0.000605147383645287,0.000403431589096858
2021-05-28,"Bronx",36,7,1,511780,610202,5592,36.09,43.03,0.39,1472654,16.7,0.00244456606915134,0.000475332291223872,6.79046130319817e-05
2021-05-28,"Brooklyn",67,16,3,1024208,1189446,9590,40.01,46.46,0.37,2736074,31.1,0.00244876417816185,0.00058477950523268,0.000109646157231128
2021-05-28,"Manhattan",23,5,2,941797,1053604,8657,57.82,64.69,0.53,1694251,19.2,0.00135753203037803,0.000295115658777832,0.000118046263511133
2021-05-28,"Queens",66,6,3,1135113,1318818,14013,50.36,58.51,0.62,2405464,27.3,0.00274375338811971,0.000249432126192701,0.000124716063096351
2021-05-28,"Staten Island",18,1,3,207515,235133,2178,43.58,49.38,0.46,495747,5.6,0.00363088430187172,0.000201715794548429,0.000605147383645287
2021-05-29,"Bronx",22,6,1,514567,612381,5613,36.28,43.18,0.4,1472654,16.7,0.0014939014867036,0.00040742767819189,6.79046130319817e-05
2021-05-29,"Brooklyn",32,4,3,1029058,1193043,9637,40.2,46.61,0.38,2736074,31.1,0.00116955901046536,0.00014619487630817,0.000109646157231128
2021-05-29,"Manhattan",23,4,0,945028,1056071,8671,58.02,64.84,0.53,1694251,19.2,0.00135753203037803,0.000236092527022265,0
2021-05-29,"Queens",40,11,5,1142522,1324067,14072,50.69,58.75,0.62,2405464,27.3,0.00166288084128468,0.000457292231353286,0.000207860105160584
2021-05-29,"Staten Island",9,0,0,208404,235901,2180,43.77,49.54,0.46,495747,5.6,0.00181544215093586,0,0
2021-05-30,"Bronx",25,4,2,515810,613372,5621,36.37,43.25,0.4,1472654,16.7,0.00169761532579954,0.000271618452127927,0.000135809226063963
2021-05-30,"Brooklyn",34,14,5,1031750,1195088,9654,40.3,46.68,0.38,2736074,31.1,0.00124265644861945,0.000511682067078595,0.000182743595385213
2021-05-30,"Manhattan",16,5,0,946977,1057560,8689,58.14,64.93,0.53,1694251,19.2,0.000944370108089061,0.000295115658777832,0
2021-05-30,"Queens",29,3,1,1146120,1327055,14097,50.85,58.88,0.63,2405464,27.3,0.00120558860993139,0.000124716063096351,4.15720210321169e-05
2021-05-30,"Staten Island",14,1,0,208899,236366,2183,43.87,49.64,0.46,495747,5.6,0.002824021123678,0.000201715794548429,0
2021-05-31,"Bronx",15,8,3,516804,614131,5638,36.44,43.3,0.4,1472654,16.7,0.00101856919547973,0.000543236904255854,0.000203713839095945
2021-05-31,"Brooklyn",35,2,2,1034042,1196623,9690,40.39,46.74,0.38,2736074,31.1,0.00127920516769649,7.3097438154085e-05,7.3097438154085e-05
2021-05-31,"Manhattan",20,3,3,948271,1058533,8706,58.22,64.99,0.53,1694251,19.2,0.00118046263511133,0.000177069395266699,0.000177069395266699
2021-05-31,"Queens",39,4,4,1149019,1329156,14136,50.98,58.97,0.63,2405464,27.3,0.00162130882025256,0.000166288084128468,0.000166288084128468
2021-05-31,"Staten Island",10,1,0,209272,236582,2183,43.95,49.69,0.46,495747,5.6,0.00201715794548429,0.000201715794548429,0
2021-06-01,"Bronx",72,5,1,521634,617778,5686,36.78,43.56,0.4,1472654,16.7,0.00488913213830268,0.000339523065159909,6.79046130319817e-05
2021-06-01,"Brooklyn",59,14,8,1041373,1201563,9760,40.68,46.94,0.38,2736074,31.1,0.00215637442554551,0.000511682067078595,0.00029238975261634
2021-06-01,"Manhattan",52,4,2,953470,1061890,8759,58.54,65.2,0.54,1694251,19.2,0.00306920285128945,0.000236092527022265,0.000118046263511133
2021-06-01,"Queens",76,10,1,1157663,1334773,14254,51.36,59.22,0.63,2405464,27.3,0.00315947359844088,0.000415720210321169,4.15720210321169e-05
2021-06-01,"Staten Island",30,2,0,210367,237353,2200,44.18,49.85,0.46,495747,5.6,0.00605147383645287,0.000403431589096858,0
2021-06-02,"Bronx",52,6,1,525408,621264,5708,37.05,43.81,0.4,1472654,16.7,0.00353103987766305,0.00040742767819189,6.79046130319817e-05
2021-06-02,"Brooklyn",70,15,4,1047632,1206306,9824,40.92,47.12,0.38,2736074,31.1,0.00255841033539298,0.000548230786155638,0.00014619487630817
2021-06-02,"Manhattan",33,4,1,957433,1064846,8799,58.78,65.38,0.54,1694251,19.2,0.00194776334793369,0.000236092527022265,5.90231317555663e-05
2021-06-02,"Queens",68,14,5,1164607,1340320,14297,51.67,59.47,0.63,2405464,27.3,0.00282689743018395,0.000582008294449636,0.000207860105160584
2021-06-02,"Staten Island",21,5,0,211645,238114,2206,44.45,50.01,0.46,495747,5.6,0.00423603168551701,0.00100857897274214,0
2021-06-03,"Bronx",45,0,0,529497,624705,5731,37.34,44.05,0.4,1472654,16.7,0.00305570758643918,0,0
2021-06-03,"Brooklyn",62,15,4,1054498,1210710,9870,41.19,47.3,0.39,2736074,31.1,0.00226602058277664,0.000548230786155638,0.00014619487630817
2021-06-03,"Manhattan",24,3,1,963397,1067888,8837,59.15,65.57,0.54,1694251,19.2,0.00141655516213359,0.000177069395266699,5.90231317555663e-05
2021-06-03,"Queens",61,10,3,1172171,1345559,14350,52.01,59.7,0.64,2405464,27.3,0.00253589328295913,0.000415720210321169,0.000124716063096351
2021-06-03,"Staten Island",14,2,2,212752,238970,2213,44.68,50.19,0.46,495747,5.6,0.002824021123678,0.000403431589096858,0.000403431589096858
2021-06-04,"Bronx",57,6,1,534107,628423,5763,37.66,44.31,0.41,1472654,16.7,0.00387056294282296,0.00040742767819189,6.79046130319817e-05
2021-06-04,"Brooklyn",66,10,2,1061773,1214959,9913,41.48,47.46,0.39,2736074,31.1,0.00241221545908481,0.000365487190770425,7.3097438154085e-05
2021-06-04,"Manhattan",34,4,1,970302,1071346,8873,59.58,65.78,0.54,1694251,19.2,0.00200678647968925,0.000236092527022265,5.90231317555663e-05
2021-06-04,"Queens",43,3,3,1180026,1350570,14404,52.36,59.92,0.64,2405464,27.3,0.00178759690438103,0.000124716063096351,0.000124716063096351
2021-06-04,"Staten Island",25,2,0,213894,239612,2221,44.92,50.32,0.47,495747,5.6,0.00504289486371072,0.000403431589096858,0
2021-06-05,"Bronx",41,3,0,537344,630475,5781,37.89,44.46,0.41,1472654,16.7,0.00278408913431125,0.000203713839095945,0
2021-06-05,"Brooklyn",44,3,3,1067702,1218283,9958,41.71,47.59,0.39,2736074,31.1,0.00160814363938987,0.000109646157231128,0.000109646157231128
2021-06-05,"Manhattan",17,3,0,975606,1073817,8896,59.9,65.93,0.55,1694251,19.2,0.00100339323984463,0.000177069395266699,0
2021-06-05,"Queens",29,4,2,1187910,1354799,14462,52.71,60.11,0.64,2405464,27.3,0.00120558860993139,0.000166288084128468,8.31440420642338e-05
2021-06-05,"Staten Island",12,3,1,214956,240231,2228,45.15,50.45,0.47,495747,5.6,0.00242058953458115,0.000605147383645287,0.000201715794548429
2021-06-06,"Bronx",24,8,1,538900,631360,5796,38,44.52,0.41,1472654,16.7,0.00162971071276756,0.000543236904255854,6.79046130319817e-05
2021-06-06,"Brooklyn",35,8,2,1071180,1220358,9997,41.84,47.67,0.39,2736074,31.1,0.00127920516769649,0.00029238975261634,7.3097438154085e-05
2021-06-06,"Manhattan",23,2,1,979589,1075472,8928,60.15,66.03,0.55,1694251,19.2,0.00135753203037803,0.000118046263511133,5.90231317555663e-05
2021-06-06,"Queens",33,4,1,1193273,1357245,14506,52.94,60.22,0.64,2405464,27.3,0.00137187669405986,0.000166288084128468,4.15720210321169e-05
2021-06-06,"Staten Island",15,2,0,215597,240717,2236,45.28,50.56,0.47,495747,5.6,0.00302573691822643,0.000403431589096858,0
2021-06-07,"Bronx",57,8,2,542965,634014,5819,38.29,44.71,0.41,1472654,16.7,0.00387056294282296,0.000543236904255854,0.000135809226063963
2021-06-07,"Brooklyn",64,12,0,1077456,1224294,10047,42.09,47.83,0.39,2736074,31.1,0.00233911802093072,0.00043858462892451,0
2021-06-07,"Manhattan",32,1,0,984995,1078018,8971,60.48,66.19,0.55,1694251,19.2,0.00188874021617812,5.90231317555663e-05,0
2021-06-07,"Queens",46,8,4,1200375,1361495,14557,53.26,60.41,0.65,2405464,27.3,0.00191231296747738,0.000332576168256935,0.000166288084128468
2021-06-07,"Staten Island",19,3,0,216554,241296,2240,45.48,50.68,0.47,495747,5.6,0.00383260009642015,0.000605147383645287,0
2021-06-08,"Bronx",38,11,0,547012,636986,5845,38.57,44.91,0.41,1472654,16.7,0.0025803752952153,0.000746950743351799,0
2021-06-08,"Brooklyn",55,7,3,1084985,1228310,10097,42.38,47.98,0.39,2736074,31.1,0.00201017954923734,0.000255841033539298,0.000109646157231128
2021-06-08,"Manhattan",27,6,1,990541,1080833,9002,60.82,66.36,0.55,1694251,19.2,0.00159362455740029,0.000354138790533398,5.90231317555663e-05
2021-06-08,"Queens",39,10,4,1208113,1365805,14602,53.6,60.6,0.65,2405464,27.3,0.00162130882025256,0.000415720210321169,0.000166288084128468
2021-06-08,"Staten Island",17,1,2,217696,241914,2246,45.72,50.81,0.47,495747,5.6,0.00342916850732329,0.000201715794548429,0.000403431589096858
2021-06-09,"Bronx",56,9,1,551114,639622,5867,38.86,45.1,0.41,1472654,16.7,0.00380265832979098,0.000611141517287835,6.79046130319817e-05
2021-06-09,"Brooklyn",58,9,5,1092336,1231863,10158,42.67,48.12,0.4,2736074,31.1,0.00211982570646847,0.000328938471693383,0.000182743595385213
2021-06-09,"Manhattan",40,1,0,995059,1083480,9025,61.1,66.52,0.55,1694251,19.2,0.00236092527022265,5.90231317555663e-05,0
2021-06-09,"Queens",40,4,3,1216171,1369719,14647,53.96,60.77,0.65,2405464,27.3,0.00166288084128468,0.000166288084128468,0.000124716063096351
2021-06-09,"Staten Island",17,1,0,218733,242492,2257,45.94,50.93,0.47,495747,5.6,0.00342916850732329,0.000201715794548429,0
2021-06-10,"Bronx",33,6,1,555286,642576,5893,39.15,45.31,0.42,1472654,16.7,0.0022408522300554,0.00040742767819189,6.79046130319817e-05
2021-06-10,"Brooklyn",46,8,1,1099185,1235723,10200,42.94,48.27,0.4,2736074,31.1,0.00168124107754396,0.00029238975261634,3.65487190770425e-05
2021-06-10,"Manhattan",30,3,1,999649,1086415,9064,61.38,66.7,0.56,1694251,19.2,0.00177069395266699,0.000177069395266699,5.90231317555663e-05
2021-06-10,"Queens",35,6,3,1223792,1373694,14702,54.3,60.95,0.65,2405464,27.3,0.00145502073612409,0.000249432126192701,0.000124716063096351
2021-06-10,"Staten Island",12,2,0,219836,243058,2264,46.17,51.05,0.48,495747,5.6,0.00242058953458115,0.000403431589096858,0
2021-06-11,"Bronx",40,6,1,560876,645760,5927,39.55,45.53,0.42,1472654,16.7,0.00271618452127927,0.00040742767819189,6.79046130319817e-05
2021-06-11,"Brooklyn",44,6,2,1106355,1239530,10255,43.22,48.42,0.4,2736074,31.1,0.00160814363938987,0.000219292314462255,7.3097438154085e-05
2021-06-11,"Manhattan",38,5,1,1004597,1089505,9090,61.68,66.89,0.56,1694251,19.2,0.00224287900671152,0.000295115658777832,5.90231317555663e-05
2021-06-11,"Queens",52,6,3,1232212,1378105,14765,54.67,61.14,0.66,2405464,27.3,0.00216174509367008,0.000249432126192701,0.000124716063096351
2021-06-11,"Staten Island",15,2,0,221100,243631,2274,46.44,51.17,0.48,495747,5.6,0.00302573691822643,0.000403431589096858,0
2021-06-12,"Bronx",25,6,2,563984,647695,5938,39.77,45.67,0.42,1472654,16.7,0.00169761532579954,0.00040742767819189,0.000135809226063963
2021-06-12,"Brooklyn",28,4,1,1111915,1242718,10286,43.44,48.55,0.4,2736074,31.1,0.00102336413415719,0.00014619487630817,3.65487190770425e-05
2021-06-12,"Manhattan",14,3,1,1008208,1091924,9104,61.9,67.04,0.56,1694251,19.2,0.000826323844577929,0.000177069395266699,5.90231317555663e-05
2021-06-12,"Queens",39,6,1,1239920,1381934,14813,55.01,61.31,0.66,2405464,27.3,0.00162130882025256,0.000249432126192701,4.15720210321169e-05
2021-06-12,"Staten Island",15,2,0,222130,244112,2281,46.65,51.27,0.48,495747,5.6,0.00302573691822643,0.000403431589096858,0
2021-06-13,"Bronx",18,4,2,565477,648426,5942,39.87,45.72,0.42,1472654,16.7,0.00122228303457567,0.000271618452127927,0.000135809226063963
2021-06-13,"Brooklyn",35,12,1,1114935,1244158,10296,43.55,48.6,0.4,2736074,31.1,0.00127920516769649,0.00043858462892451,3.65487190770425e-05
2021-06-13,"Manhattan",19,2,2,1010619,1093198,9119,62.05,67.12,0.56,1694251,19.2,0.00112143950335576,0.000118046263511133,0.000118046263511133
2021-06-13,"Queens",31,10,1,1244452,1383509,14839,55.21,61.38,0.66,2405464,27.3,0.00128873265199562,0.000415720210321169,4.15720210321169e-05
2021-06-13,"Staten Island",12,3,0,222758,244361,2285,46.78,51.32,0.48,495747,5.6,0.00242058953458115,0.000605147383645287,0
2021-06-14,"Bronx",38,6,1,569426,650789,5972,40.15,45.89,0.42,1472654,16.7,0.0025803752952153,0.00040742767819189,6.79046130319817e-05
2021-06-14,"Brooklyn",54,12,4,1120761,1247283,10337,43.78,48.72,0.4,2736074,31.1,0.0019736308301603,0.00043858462892451,0.00014619487630817
2021-06-14,"Manhattan",29,2,0,1014245,1095504,9149,62.27,67.26,0.56,1694251,19.2,0.00171167082091142,0.000118046263511133,0
2021-06-14,"Queens",49,5,1,1251278,1387315,14898,55.52,61.55,0.66,2405464,27.3,0.00203702903057373,0.000207860105160584,4.15720210321169e-05
2021-06-14,"Staten Island",12,1,1,223682,244882,2288,46.98,51.43,0.48,495747,5.6,0.00242058953458115,0.000201715794548429,0.000201715794548429
2021-06-15,"Bronx",30,8,0,573692,653575,6013,40.45,46.08,0.42,1472654,16.7,0.00203713839095945,0.000543236904255854,0
2021-06-15,"Brooklyn",37,8,3,1127743,1251120,10392,44.05,48.87,0.41,2736074,31.1,0.00135230260585057,0.00029238975261634,0.000109646157231128
2021-06-15,"Manhattan",36,1,1,1017992,1098105,9182,62.5,67.42,0.56,1694251,19.2,0.00212483274320039,5.90231317555663e-05,5.90231317555663e-05
2021-06-15,"Queens",57,4,1,1258305,1391259,14958,55.83,61.73,0.66,2405464,27.3,0.00236960519883066,0.000166288084128468,4.15720210321169e-05
2021-06-15,"Staten Island",19,4,1,224630,245406,2293,47.18,51.54,0.48,495747,5.6,0.00383260009642015,0.000806863178193716,0.000201715794548429
2021-06-16,"Bronx",29,6,1,577594,656346,6047,40.73,46.28,0.43,1472654,16.7,0.00196923377792747,0.00040742767819189,6.79046130319817e-05
2021-06-16,"Brooklyn",46,5,2,1133565,1254508,10446,44.28,49.01,0.41,2736074,31.1,0.00168124107754396,0.000182743595385213,7.3097438154085e-05
2021-06-16,"Manhattan",31,5,4,1021494,1100645,9212,62.72,67.58,0.57,1694251,19.2,0.00182971708442256,0.000295115658777832,0.000236092527022265
2021-06-16,"Queens",41,7,0,1265259,1395365,15009,56.14,61.91,0.67,2405464,27.3,0.00170445286231679,0.000291004147224818,0
2021-06-16,"Staten Island",26,2,0,225652,245946,2307,47.39,51.65,0.48,495747,5.6,0.00524461065825915,0.000403431589096858,0
2021-06-17,"Bronx",36,10,3,581389,658880,6077,40.99,46.46,0.43,1472654,16.7,0.00244456606915134,0.000679046130319817,0.000203713839095945
2021-06-17,"Brooklyn",52,9,3,1139632,1257818,10482,44.52,49.14,0.41,2736074,31.1,0.00190053339200621,0.000328938471693383,0.000109646157231128
2021-06-17,"Manhattan",26,2,2,1024904,1103201,9252,62.93,67.73,0.57,1694251,19.2,0.00153460142564472,0.000118046263511133,0.000118046263511133
2021-06-17,"Queens",51,7,1,1271476,1399199,15064,56.41,62.08,0.67,2405464,27.3,0.00212017307263796,0.000291004147224818,4.15720210321169e-05
2021-06-17,"Staten Island",23,1,0,226635,246506,2314,47.6,51.77,0.49,495747,5.6,0.00463946327461387,0.000201715794548429,0
2021-06-18,"Bronx",19,2,1,585154,661554,6116,41.26,46.65,0.43,1472654,16.7,0.00129018764760765,0.000135809226063963,6.79046130319817e-05
2021-06-18,"Brooklyn",59,7,3,1145258,1261493,10511,44.74,49.28,0.41,2736074,31.1,0.00215637442554551,0.000255841033539298,0.000109646157231128
2021-06-18,"Manhattan",15,4,1,1028440,1106084,9277,63.14,67.91,0.57,1694251,19.2,0.000885346976333495,0.000236092527022265,5.90231317555663e-05
2021-06-18,"Queens",47,5,1,1278045,1403452,15110,56.7,62.27,0.67,2405464,27.3,0.00195388498850949,0.000207860105160584,4.15720210321169e-05
2021-06-18,"Staten Island",20,1,2,227632,247069,2319,47.81,51.89,0.49,495747,5.6,0.00403431589096858,0.000201715794548429,0.000403431589096858
2021-06-19,"Bronx",18,4,0,587532,663018,6137,41.43,46.75,0.43,1472654,16.7,0.00122228303457567,0.000271618452127927,0
2021-06-19,"Brooklyn",29,2,3,1149245,1264075,10539,44.89,49.38,0.41,2736074,31.1,0.00105991285323423,7.3097438154085e-05,0.000109646157231128
2021-06-19,"Manhattan",22,1,1,1030795,1107989,9288,63.29,68.03,0.57,1694251,19.2,0.00129850889862246,5.90231317555663e-05,5.90231317555663e-05
2021-06-19,"Queens",24,3,5,1283507,1407003,15147,56.95,62.43,0.67,2405464,27.3,0.000997728504770805,0.000124716063096351,0.000207860105160584
2021-06-19,"Staten Island",14,3,2,228413,247501,2325,47.97,51.98,0.49,495747,5.6,0.002824021123678,0.000605147383645287,0.000403431589096858
2021-06-20,"Bronx",15,4,0,588565,663626,6145,41.5,46.79,0.43,1472654,16.7,0.00101856919547973,0.000271618452127927,0
2021-06-20,"Brooklyn",33,10,4,1151458,1265410,10552,44.98,49.43,0.41,2736074,31.1,0.0012061077295424,0.000365487190770425,0.00014619487630817
2021-06-20,"Manhattan",14,2,0,1032129,1109208,9298,63.37,68.1,0.57,1694251,19.2,0.000826323844577929,0.000118046263511133,0
2021-06-20,"Queens",25,7,1,1286519,1408714,15165,57.08,62.5,0.67,2405464,27.3,0.00103930052580292,0.000291004147224818,4.15720210321169e-05
2021-06-20,"Staten Island",9,2,0,228846,247789,2331,48.06,52.04,0.49,495747,5.6,0.00181544215093586,0.000403431589096858,0
2021-06-21,"Bronx",27,7,1,590852,665877,6169,41.66,46.95,0.43,1472654,16.7,0.00183342455186351,0.000475332291223872,6.79046130319817e-05
2021-06-21,"Brooklyn",40,9,0,1154840,1268673,10583,45.11,49.56,0.41,2736074,31.1,0.0014619487630817,0.000328938471693383,0
2021-06-21,"Manhattan",25,4,0,1034026,1111340,9319,63.49,68.23,0.57,1694251,19.2,0.00147557829388916,0.000236092527022265,0
2021-06-21,"Queens",50,5,2,1290246,1412571,15199,57.25,62.67,0.67,2405464,27.3,0.00207860105160584,0.000207860105160584,8.31440420642338e-05
2021-06-21,"Staten Island",26,5,0,229274,248247,2338,48.15,52.14,0.49,495747,5.6,0.00524461065825915,0.00100857897274214,0
2021-06-22,"Bronx",22,3,1,594234,668053,6198,41.9,47.11,0.44,1472654,16.7,0.0014939014867036,0.000203713839095945,6.79046130319817e-05
2021-06-22,"Brooklyn",50,7,2,1159616,1271790,10618,45.3,49.68,0.41,2736074,31.1,0.00182743595385213,0.000255841033539298,7.3097438154085e-05
2021-06-22,"Manhattan",33,3,1,1036947,1113618,9346,63.67,68.37,0.57,1694251,19.2,0.00194776334793369,0.000177069395266699,5.90231317555663e-05
2021-06-22,"Queens",49,14,3,1295681,1415969,15239,57.49,62.82,0.68,2405464,27.3,0.00203702903057373,0.000582008294449636,0.000124716063096351
2021-06-22,"Staten Island",17,7,0,230008,248734,2346,48.31,52.24,0.49,495747,5.6,0.00342916850732329,0.001412010561839,0
2021-06-23,"Bronx",27,3,1,597707,670409,6229,42.15,47.27,0.44,1472654,16.7,0.00183342455186351,0.000203713839095945,6.79046130319817e-05
2021-06-23,"Brooklyn",48,11,1,1164364,1275111,10650,45.48,49.81,0.42,2736074,31.1,0.00175433851569804,0.000402035909847468,3.65487190770425e-05
2021-06-23,"Manhattan",39,3,0,1039799,1115920,9366,63.84,68.52,0.58,1694251,19.2,0.00230190213846709,0.000177069395266699,0
2021-06-23,"Queens",48,6,3,1300855,1419475,15281,57.72,62.98,0.68,2405464,27.3,0.00199545700954161,0.000249432126192701,0.000124716063096351
2021-06-23,"Staten Island",24,1,0,230776,249226,2352,48.47,52.34,0.49,495747,5.6,0.00484117906916229,0.000201715794548429,0
2021-06-24,"Bronx",18,1,1,601119,672672,6256,42.39,47.43,0.44,1472654,16.7,0.00122228303457567,6.79046130319817e-05,6.79046130319817e-05
2021-06-24,"Brooklyn",51,8,3,1168858,1278090,10690,45.66,49.93,0.42,2736074,31.1,0.00186398467292917,0.00029238975261634,0.000109646157231128
2021-06-24,"Manhattan",30,1,0,1042355,1118179,9393,64,68.65,0.58,1694251,19.2,0.00177069395266699,5.90231317555663e-05,0
